RHIZO 2016a	Operator	Analysis Date Time	ImageFileName	ImageAcqDeviceAndSoftwareInfo DateTimeModified	AnalysedRegionArea(cm2)	AnalysedRegionWidth(cm)	AnalysedRegionHeight(cm)	Left Top Right Bottom  NExclusions	DevOrder Criteria	ImgType CalibMeth TPU Units PxSizeH PxSizeV [CalFile]	PxClassif	Filters	Fractal PxMin PxMax	SoilVol(m3)	Length(cm)	RatioHypLeafToRootLen	ProjArea(cm2)	RatioHypLeafToRootArea	SurfArea(cm2)		AvgDiam(mm)		LenPerVol(cm/m3)		RootVolume(cm3)	FractalDimension	FractalDeviation	Tips	Forks	Crossings	NofLinks	Altitude	ExternalPathLength	LinkAvgLength(cm)	LinkAvgProjArea(cm2)	LinkAvgSurfArea(cm2)	LinkAvgDiam(mm)	LinkAvgBrAngle(deg)	NofNodules	HypocotylLeafArea	HypocotylLeafLength	NAxis	Main NAxis	Main TotLength	Lateral NAxis	Lateral TotLength	Tertiary NAxis	Tertiary TotLength	NSeedlings	NumberOfClasses	ClassBoundaries	0<.L.<=0.5000000	0.5000000<.L.<=1.0000000	1.0000000<.L.<=1.5000000	1.5000000<.L.<=2.0000000	2.0000000<.L.<=2.5000000	2.5000000<.L.<=3.0000000	3.0000000<.L.<=3.5000000	3.5000000<.L.<=4.0000000	4.0000000<.L.<=4.5000000	.L.>4.5000000	0<.SA.<=0.5000000	0.5000000<.SA.<=1.0000000	1.0000000<.SA.<=1.5000000	1.5000000<.SA.<=2.0000000	2.0000000<.SA.<=2.5000000	2.5000000<.SA.<=3.0000000	3.0000000<.SA.<=3.5000000	3.5000000<.SA.<=4.0000000	4.0000000<.SA.<=4.5000000	.SA.>4.5000000	0<.PA.<=0.5000000	0.5000000<.PA.<=1.0000000	1.0000000<.PA.<=1.5000000	1.5000000<.PA.<=2.0000000	2.0000000<.PA.<=2.5000000	2.5000000<.PA.<=3.0000000	3.0000000<.PA.<=3.5000000	3.5000000<.PA.<=4.0000000	4.0000000<.PA.<=4.5000000	.PA.>4.5000000	0<.V.<=0.5000000	0.5000000<.V.<=1.0000000	1.0000000<.V.<=1.5000000	1.5000000<.V.<=2.0000000	2.0000000<.V.<=2.5000000	2.5000000<.V.<=3.0000000	3.0000000<.V.<=3.5000000	3.5000000<.V.<=4.0000000	4.0000000<.V.<=4.5000000	.V.>4.5000000	0<.T.<=0.5000000	0.5000000<.T.<=1.0000000	1.0000000<.T.<=1.5000000	1.5000000<.T.<=2.0000000	2.0000000<.T.<=2.5000000	2.5000000<.T.<=3.0000000	3.0000000<.T.<=3.5000000	3.5000000<.T.<=4.0000000	4.0000000<.T.<=4.5000000	.T.>4.5000000
ELTR_CULT_RV_27_LANA	DKEYES	11/11/19 13:33	ELTR_CULT_RV_25-28_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.7928	10.1886	2.2593	224 2288 1824 2644  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.8128		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_28_LANA	DKEYES	11/11/19 13:33	ELTR_CULT_RV_25-28_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	25.7989	11.615	3.4524	48 3132 1872 3676  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.0954		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_29_LANA	DKEYES	11/11/19 13:27	ELTR_CULT_FS_27-29_RV_29-33_CONC_WR_18-23_UTC_TMC_29_UTSW_DNF_17-18_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.6967	7.4886	3.4778	420 2504 1596 3052  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.7311		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_30_LANA	DKEYES	11/11/19 13:27	ELTR_CULT_FS_27-29_RV_29-33_CONC_WR_18-23_UTC_TMC_29_UTSW_DNF_17-18_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	37.889	13.5509	3.554	112 1596 2240 2156  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		2.8044		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_31_LANA	DKEYES	11/11/19 13:27	ELTR_CULT_FS_27-29_RV_29-33_CONC_WR_18-23_UTC_TMC_29_UTSW_DNF_17-18_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	79.5488	16.4546	7.311	124 244 2708 1396  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		3.4131		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_32_LANA	DKEYES	11/11/19 13:27	ELTR_CULT_FS_27-29_RV_29-33_CONC_WR_18-23_UTC_TMC_29_UTSW_DNF_17-18_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	25.0633	9.5264	4.2648	1480 5264 2976 5936  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.2295		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_33_LANA	DKEYES	11/11/19 13:27	ELTR_CULT_FS_27-29_RV_29-33_CONC_WR_18-23_UTC_TMC_29_UTSW_DNF_17-18_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	71.3969	15.9961	7.5649	1436 4076 3948 5268  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		3.6134		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_34_LANA	DKEYES	11/11/19 13:30	ELTR_CULT_RV_34-36_FS_30_UTSW_DNF_19_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	40.2361	3.8398	17.2304	102 153 705 2868  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		2.8665		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_35_LANA	DKEYES	11/11/19 13:30	ELTR_CULT_RV_34-36_FS_30_UTSW_DNF_19_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	44.9568	7.8707	10.9856	654 582 1890 2313  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.1985		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_36_LANA	DKEYES	11/11/19 13:30	ELTR_CULT_RV_34-36_FS_30_UTSW_DNF_19_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.1442	3.6042	4.1378	1804 984 2370 1636  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3533		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_37_LANA	DKEYES	11/11/19 13:08	ELTR_CULT_PRY_36_RV_37_UTSW_SP_37_UTC_DNF_14_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	16.1871	2.4707	10.0527	2576 1324 2964 2908  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.7265		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_38_LANA	DKEYES	11/11/19 13:36	ELTR_CULT_RV_38-39_UTSW_DNF_15_CONC_WR_15-17_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	10.5737	2.7764	5.7371	296 128 732 1032  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4464		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_38_LANA	DKEYES	12/1/19 9:01	ELTR_CULT_RV_38-39_UTSW_DNF_15_CONC_WR_15-17_LEAF_ANALYSES.TIF	Regent Instruments Inc.  WinRHIZO Reg 2016a 	10.5737	2.7764	5.7371	296 128 732 1032  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4464		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_39_LANA	DKEYES	11/11/19 13:36	ELTR_CULT_RV_38-39_UTSW_DNF_15_CONC_WR_15-17_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	7.4758	2.1141	4.214	1044 268 1376 932  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.0748		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_39_LANA	DKEYES	12/1/19 9:01	ELTR_CULT_RV_38-39_UTSW_DNF_15_CONC_WR_15-17_LEAF_ANALYSES.TIF	Regent Instruments Inc.  WinRHIZO Reg 2016a 	7.4758	2.1141	4.214	1044 268 1376 932  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.1062		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_40_LANA	DKEYES	11/11/19 13:37	ELTR_CULT_RV_40_UTSW_DNF_16_UTSW_SP_39_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	2.1794	1.0443	2.6401	676 492 840 908  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.0057		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_40B_LANA	DKEYES	11/21/19 14:36	"ELTR_DNF_38,39,51,52_RV_40b,53,56_SL_59_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	39.9472	12.4556	4.398	240 816 2196 1509  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.3424		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_41_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	16.9445	10.5834	4.0363	2382 519 4044 1155  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5956		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_42_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.681	8.1573	3.5984	2511 1254 3792 1821  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5586		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_43_LANA	DKEYES	11/21/19 14:42	"ELTR_CULT_FS_54,_RV_43,44,47,48,52,54,DNF_40,42,45,48,56,60, SL-37,40,46,47,48,57.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	19.3039	9.0169	3.2367	2682 4293 4098 4803  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4057		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_44_LANA	DKEYES	11/21/19 14:42	"ELTR_CULT_FS_54,_RV_43,44,47,48,52,54,DNF_40,42,45,48,56,60, SL-37,40,46,47,48,57.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.1071	11.615	1.2566	2532 3954 4356 4152  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.7736		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_47_LANA	DKEYES	11/21/19 14:42	"ELTR_CULT_FS_54,_RV_43,44,47,48,52,54,DNF_40,42,45,48,56,60, SL-37,40,46,47,48,57.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.6486	9.4372	2.0562	2667 3396 4149 3720  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.629		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_48_LANA	DKEYES	11/21/19 14:42	"ELTR_CULT_FS_54,_RV_43,44,47,48,52,54,DNF_40,42,45,48,56,60, SL-37,40,46,47,48,57.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	19.719	9.8575	3.3509	2349 2967 3897 3495  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.74		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_49_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	16.2054	10.9655	3.5222	2391 1902 4113 2457  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.4673		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_50_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	13.518	10.2778	1.7516	2721 2724 4335 3000  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3259		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_51_LANA	DKEYES	11/21/19 14:16	"ELTR_DNF_49,46,41,59,53_WR_49,50,51_SL_45,60_TMC_52_RV_41,42,49,50,51_PRY_51_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	16.0878	9.4563	2.913	2676 3153 4161 3612  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.3902		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_52_LANA	DKEYES	11/21/19 14:42	"ELTR_CULT_FS_54,_RV_43,44,47,48,52,54,DNF_40,42,45,48,56,60, SL-37,40,46,47,48,57.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	15.3801	10.7554	2.5512	2421 2532 4110 2934  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.8528		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_53_LANA	DKEYES	11/21/19 14:36	"ELTR_DNF_38,39,51,52_RV_40b,53,56_SL_59_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	43.9293	14.2704	4.2838	255 2370 2496 3045  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		2.1445		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_56_LANA	DKEYES	11/21/19 14:36	"ELTR_DNF_38,39,51,52_RV_40b,53,56_SL_59_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	41.3112	14.194	4.2267	210 3786 2439 4452  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.943		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_57_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	19.385	10.9082	2.6464	198 4284 1911 4701  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.6343		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_58_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.0546	9.5518	3.903	18 4866 1518 5481  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5243		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_RV_59_LANA	DKEYES	11/21/19 14:32	"ELTR_DNF_37,RV_58,57,59,SL_51,52,PRY_38,40,45,54,46,SP_37,WR_58,55_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	39.1106	11.4049	4.6456	45 3087 1836 3819  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.2919		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_13_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	11.113	6.4761	4.7407	1581 477 2598 1224  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.6937		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_14_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	18.21	9.0742	4.4171	1473 1224 2898 1920  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.97		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_15_LANA	DKEYES	11/11/19 13:11	"ELTR_CULT_SL_15,21-22,24_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	25.7018	10.7745	2.9193	1480 480 3172 940  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.5684		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_16_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	20.0177	10.2778	5.8641	1326 1479 2940 2403  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.5764		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_17_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	31.8913	11.4431	5.6737	1173 3312 2970 4206  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.5118		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_19_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	13.3254	9.8193	3.8459	1443 4107 2985 4713  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		0.7364		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_20_LANA	DKEYES	12/1/19 9:06	ELTR_CULT_SL_13-20_LEAF.tif	Regent Instruments Inc.  WinRHIZO Reg 2016a 	24.8901	10.4688	4.5313	1356 4761 3000 5475  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.095		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_21_LANA	DKEYES	11/11/19 13:11	"ELTR_CULT_SL_15,21-22,24_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	42.102	15.181	4.214	776 1820 3160 2484  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.5439		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
ELTR_CULT_SL_22_LANA	DKEYES	11/11/19 13:11	"ELTR_CULT_SL_15,21-22,24_LEAF.tif"	Regent Instruments Inc.  WinRHIZO Reg 2016a 	32.8556	11.3094	4.1886	1112 3176 2888 3836  0	MAG ANG DIAM LEN	Grey Intr cm 0.006368 0.006346 Scanner.Cal	GreyThdMan-75	Smooth Off Area Off LWRatio Off	Off	1	0		1.2322		0		0		0		0			0	0	0									0											10	0.0000000 0.5000000 1.0000000 1.5000000 2.0000000 2.5000000 3.0000000 3.5000000 4.0000000 4.5000000 																																																		
